_id,AÑO,CVE_ENT,ENTIDAD,HOMBRES,MUJERES,DESCONOCIDO,TOTAL,POBLACION_HOMBRES,POBLACION_MUJERES,POBLACION_TOTAL,TASA_HOMBRES,TASA_MUJERES,TASA_TOTAL
490,2004,13,Hidalgo,36,9,0,45,1161703,1234319,2396022,3.0988987718892,0.729147003327341,1.87811297225151
491,2004,14,Jalisco,293,63,1,357,3350899,3492870,6843769,8.74392215342808,1.80367434230303,5.21642387403783
492,2004,15,Estado de México,215,77,0,292,6976230,7204677,14180907,3.08189380223989,1.06875020212565,2.05910665657704
493,2004,16,Michoacán,122,30,0,152,1978225,2127187,4105412,6.16714478888903,1.41031324467477,3.70242986574795
494,2004,17,Morelos,27,12,0,39,793874,843880,1637754,3.40104349052872,1.42200312840688,2.38131001359178
495,2004,18,Nayarit,31,7,0,38,485512,488324,973836,6.3850121109262,1.43347449644089,3.90209439782469
496,2004,19,Nuevo León,182,31,0,213,2126535,2110967,4237502,8.55852360765283,1.46852129853285,5.02654630015514
497,2004,20,Oaxaca,96,11,2,109,1753083,1875522,3628605,5.47606702021524,0.586503384124526,3.00390921580056
498,2004,21,Puebla,136,37,0,173,2661527,2838962,5500489,5.1098485944347,1.30329324591171,3.14517491081247
499,2004,22,Querétaro,57,11,0,68,781263,820180,1601443,7.29587859658015,1.34116901168036,4.24617048499385
500,2004,23,Quintana Roo,50,14,0,64,552669,524747,1077416,9.04700643604038,2.66795236561619,5.94013825671793
501,2004,24,San Luis Potosí,122,12,0,134,1206706,1258674,2465380,10.1101676796171,0.953384275833139,5.43526758552434
502,2004,25,Sinaloa,77,11,0,88,1334737,1330926,2665663,5.76892676235094,0.826492231724379,3.30124250514788
503,2004,26,Sonora,140,11,0,151,1221358,1199453,2420811,11.4626505905721,0.917084704444443,6.23757905924915
504,2004,27,Tabasco,155,25,0,180,1010074,1025492,2035566,15.3454103362724,2.4378542202182,8.84274938763961
505,2004,28,Tamaulipas,134,22,0,156,1512669,1525712,3038381,8.858514321375,1.44194972576738,5.13431330698816
506,2004,29,Tlaxcala,12,8,0,20,528950,552055,1081005,2.26864542962473,1.44913097426887,1.85013020291303
507,2004,30,Veracruz,207,48,0,255,3545408,3740290,7285698,5.83853818798852,1.28332295089418,3.5000078235469
508,2004,31,Yucatán,117,22,0,139,910834,920796,1831630,12.8453702870117,2.38923713830208,7.58886893095221
509,2004,32,Zacatecas,42,7,0,49,686937,725107,1412044,6.11409779936151,0.965374765379454,3.47014682262026
510,2004,33,Extranjero,16,0,0,16,,,,,,
511,2005,0,Nacional,3578,736,0,4314,52152554,54218394,106370948,6.86064195437102,1.35747289010442,4.05561864504583
512,2005,1,Aguascalientes,44,14,0,58,532248,560097,1092345,8.26682298477402,2.4995670392807,5.30967780325813
513,2005,2,Baja California,94,11,0,105,1459405,1417871,2877276,6.44098108475714,0.775811057564475,3.64928494868063
514,2005,3,Baja California Sur,36,3,0,39,269194,254311,523505,13.3732549759653,1.17965797783029,7.4497855798894
515,2005,4,Campeche,51,10,0,61,388449,390231,778680,13.1291366434204,2.56258472545749,7.8337699696923
516,2005,5,Coahuila,128,13,0,141,1281785,1285382,2567167,9.98607410759215,1.01137249471363,5.49243582517226
517,2005,6,Colima,18,4,0,22,289600,293406,583006,6.21546961325967,1.36329863738301,3.77354606985177
518,2005,7,Chiapas,111,27,0,138,2197301,2243228,4440529,5.05165200398125,1.20362263666466,3.10773783934302
519,2005,8,Chihuahua,216,40,0,256,1655614,1653865,3309479,13.0465192973725,2.41857709063315,7.73535653194959
520,2005,9,Ciudad de México,275,78,0,353,4322404,4654786,8977190,6.3622002940956,1.67569465062411,3.93218813459446
521,2005,10,Durango,47,9,0,56,770982,793289,1564271,6.09612156963457,1.13451718100213,3.57994235014265
522,2005,11,Guanajuato,172,48,0,220,2426068,2628640,5054708,7.08966113068554,1.82603932071337,4.35237802064926
523,2005,12,Guerrero,71,14,0,85,1574603,1668769,3243372,4.50907308064318,0.838941758865367,2.62072929038051
524,2005,13,Hidalgo,25,14,0,39,1173129,1252553,2425682,2.13105293620736,1.11771717444292,1.60779525098508
525,2005,14,Jalisco,310,56,0,366,3394058,3544694,6938752,9.13360938440062,1.5798260724339,5.27472375435813
526,2005,15,Estado de México,195,58,0,253,7070470,7323157,14393627,2.75794961296774,0.792008146213443,1.7577223586522
527,2005,16,Michoacán,136,44,0,180,1981296,2137780,4119076,6.86419394174318,2.05820991870071,4.36991208707972
528,2005,17,Morelos,33,9,0,42,801006,854355,1655361,4.11981932719605,1.05342626893973,2.5372109165312
529,2005,18,Nayarit,35,6,0,41,490286,494409,984695,7.1386904786186,1.21357014132024,4.16372582373222
530,2005,19,Nuevo León,198,40,0,238,2165199,2153177,4318376,9.14465598774062,1.85772001094197,5.51133111151044
531,2005,20,Oaxaca,103,19,0,122,1761243,1893594,3654837,5.84814247664859,1.0033829849482,3.33804216166138
532,2005,21,Puebla,150,38,0,188,2690416,2881370,5571786,5.57534596880185,1.31881709048126,3.37414251013948
533,2005,22,Querétaro,52,15,0,67,799738,841970,1641708,6.50212944739402,1.78153615924558,4.08111552115236
534,2005,23,Quintana Roo,62,7,0,69,575038,548363,1123401,10.7818961529499,1.27652668031942,6.14206325256965
535,2005,24,San Luis Potosí,87,19,0,106,1217609,1274947,2492556,7.14515086534347,1.49025802641208,4.2526627285405
536,2005,25,Sinaloa,91,15,0,106,1343223,1343815,2687038,6.7747499856688,1.11622507562425,3.94486419618926
537,2005,26,Sonora,152,15,0,167,1240398,1220741,2461139,12.254131335265,1.22876187495955,6.78547615555237
538,2005,27,Tabasco,163,26,0,189,1021530,1041001,2062531,15.9564574706568,2.4975960637886,9.16349863347509
539,2005,28,Tamaulipas,140,11,0,151,1539365,1555542,3094907,9.09465916140746,0.707149019441455,4.87898343956701
540,2005,29,Tlaxcala,25,14,0,39,538229,564288,1102517,4.64486306014726,2.48100260859703,3.53736042165336
541,2005,30,Veracruz,172,34,0,206,3566885,3780687,7347572,4.82213471979052,0.899307453909832,2.80364724564795
542,2005,31,Yucatán,117,16,0,133,925597,937940,1863537,12.6404904078125,1.70586604686867,7.13696588798613
543,2005,32,Zacatecas,62,8,0,70,690186,730136,1420322,8.98308571892215,1.09568628310342,4.92845988444874
544,2005,33,Extranjero,7,1,0,8,,,,,,
545,2006,0,Nacional,3563,713,1,4277,52807568,55078078,107885646,6.74713897068693,1.29452592735716,3.96438280584611
546,2006,1,Aguascalientes,51,11,0,62,542851,572455,1115306,9.39484315217251,1.92154841865299,5.55901250419168
547,2006,2,Baja California,96,13,0,109,1490731,1452919,2943650,6.43979363144659,0.894750498823403,3.70288587298082
548,2006,3,Baja California Sur,43,4,0,47,279956,265344,545300,15.359556501736,1.50747708634829,8.61910874747845
549,2006,4,Campeche,51,8,0,59,394051,397570,791621,12.9424871399895,2.01222426239404,7.45306150291617
550,2006,5,Coahuila,127,15,0,142,1301672,1309708,2611380,9.75668217492579,1.14529345472426,5.43773790103317
551,2006,6,Colima,27,3,0,30,295469,300010,595479,9.13801447867627,0.999966667777741,5.03796103640934
552,2006,7,Chiapas,107,18,1,126,2237881,2295891,4533772,4.78130874697984,0.784009345391397,2.77914284176619
553,2006,8,Chihuahua,215,38,0,253,1669292,1674064,3343356,12.87971187785,2.26992516415143,7.5672468023148
554,2006,9,Ciudad de México,262,67,0,329,4326439,4675302,9001741,6.05578860582572,1.43306250590871,3.65484854540916
555,2006,10,Durango,49,9,0,58,779629,804031,1583660,6.28504070525853,1.11935982567836,3.66240228331839
556,2006,11,Guanajuato,150,37,0,187,2464600,2675375,5139975,6.08618031323541,1.38298369387469,3.6381499910019
557,2006,12,Guerrero,47,11,0,58,1589099,1688373,3277472,2.95765084491275,0.651514801527862,1.76965661338983
558,2006,13,Hidalgo,43,9,0,52,1192891,1278471,2471362,3.60468810645734,0.703965909277567,2.10410291976651
559,2006,14,Jalisco,264,66,0,330,3441607,3600006,7041613,7.67083516508422,1.83333027778287,4.68642624921307
560,2006,15,Estado de México,265,75,0,340,7162188,7448445,14610633,3.69998665212363,1.00692157893359,2.3270723451886
561,2006,16,Michoacán,128,24,0,152,2000632,2161793,4162425,6.39797823887652,1.11018955098846,3.65171744836243
562,2006,17,Morelos,24,8,0,32,811919,868520,1680439,2.95595989255086,0.921107170819325,1.90426430236385
563,2006,18,Nayarit,42,9,0,51,499039,504141,1003180,8.4161758900607,1.78521485060727,5.08383340975697
564,2006,19,Nuevo León,191,31,0,222,2202237,2196832,4399069,8.67299931842032,1.4111229261045,5.046522343705
565,2006,20,Oaxaca,97,28,0,125,1775394,1917781,3693175,5.46357597243204,1.46002072186553,3.38462163314763
566,2006,21,Puebla,137,42,0,179,2717695,2923489,5641184,5.04103661374805,1.43663957688912,3.17309274081469
567,2006,22,Querétaro,47,12,0,59,818737,864660,1683397,5.74054916291801,1.38782874193325,3.50481793658893
568,2006,23,Quintana Roo,88,14,0,102,596099,571098,1167197,14.7626484862414,2.45141814539711,8.73888469555696
569,2006,24,San Luis Potosí,106,24,0,130,1229120,1291040,2520160,8.62405623535538,1.85896641467344,5.15840264110215
570,2006,25,Sinaloa,69,13,0,82,1352809,1358421,2711230,5.10049829650749,0.956993450484055,3.02445753403437
571,2006,26,Sonora,141,18,0,159,1261064,1244050,2505114,11.1810344280703,1.44688718299104,6.34701654295972
572,2006,27,Tabasco,164,19,0,183,1036875,1061346,2098221,15.8167570825799,1.79017963981586,8.72167421830208
573,2006,28,Tamaulipas,141,18,0,159,1560725,1582510,3143235,9.03426292268016,1.13743357071993,5.05848274150676
574,2006,29,Tlaxcala,25,8,0,33,546292,575625,1121917,4.57630717638186,1.38979370249729,2.94139406034493
575,2006,30,Veracruz,191,37,0,228,3596569,3827325,7423894,5.31061686846547,0.966732639637345,3.07116453979542
576,2006,31,Yucatán,131,20,0,151,936951,953195,1890146,13.9815209119794,2.0982065579446,7.98880086511836
577,2006,32,Zacatecas,34,4,0,38,697055,738288,1435343,4.87766388592005,0.541793988253906,2.64745081837582
578,2006,33,Extranjero,10,0,0,10,,,,,,
579,2007,0,Nacional,3620,773,1,4394,53532742,56005923,109538665,6.7622166635888,1.38021116088025,4.01136895360191
580,2007,1,Aguascalientes,44,10,0,54,553201,584503,1137704,7.95370941122666,1.71085520519142,4.74640152447385
581,2007,2,Baja California,73,11,0,84,1518869,1485972,3004841,4.80620777697089,0.740256209403677,2.79548901256339
582,2007,3,Baja California Sur,42,8,0,50,292083,278033,570116,14.3794743275028,2.8773562850453,8.7701450231181
583,2007,4,Campeche,50,11,0,61,398899,404063,802962,12.5345012145932,2.72234775270193,7.59687257927523
584,2007,5,Coahuila,116,12,0,128,1321879,1335366,2657245,8.77538715722089,0.898630038506297,4.81701913071621
585,2007,6,Colima,23,4,0,27,303230,308417,611647,7.58500148402203,1.29694536941868,4.41431086885082
586,2007,7,Chiapas,21,5,0,26,2280564,2350976,4631540,0.920824848590086,0.212677628355202,0.561368356961184
587,2007,8,Chihuahua,186,26,1,213,1679734,1691956,3371690,11.0731818252176,1.53668298702803,6.31730675121378
588,2007,9,Ciudad de México,261,56,0,317,4321299,4690608,9011907,6.03985051717088,1.1938750797338,3.51756847912434
589,2007,10,Durango,58,11,0,69,789545,815738,1605283,7.34600307772198,1.34847218101891,4.29830752583812
590,2007,11,Guanajuato,223,47,0,270,2516909,2732399,5249308,8.86007400347013,1.7201001757064,5.14353510977066
591,2007,12,Guerrero,45,15,0,60,1611017,1713493,3324510,2.79326661357391,0.875404801770419,1.80477724536849
592,2007,13,Hidalgo,22,6,0,28,1220207,1310838,2531045,1.80297277429158,0.457722464560838,1.10626243310569
593,2007,14,Jalisco,279,69,0,348,3495421,3659360,7154781,7.98187113941354,1.88557561978051,4.86388052967659
594,2007,15,Estado de México,356,102,0,458,7255353,7580213,14835566,4.90672197479571,1.34560862603729,3.08717577745264
595,2007,16,Michoacán,116,27,0,143,2034395,2196944,4231339,5.70194087185625,1.22897989206825,3.37954486747576
596,2007,17,Morelos,37,12,0,49,826350,885791,1712141,4.47752163127004,1.35472137332621,2.86191382602251
597,2007,18,Nayarit,31,9,0,40,511191,516807,1027998,6.06426951961204,1.74146248019086,3.89105815380964
598,2007,19,Nuevo León,193,35,0,228,2239905,2243035,4482940,8.61643685781317,1.56038581653875,5.08594806087077
599,2007,20,Oaxaca,111,24,0,135,1795091,1946758,3741849,6.18353052853588,1.2328188711694,3.6078420053829
600,2007,21,Puebla,115,45,0,160,2745463,2966041,5711504,4.18872882278872,1.51717390285569,2.80136370385103
601,2007,22,Querétaro,53,18,0,71,838738,888359,1727097,6.3190173808746,2.02620787316839,4.11094455030609
602,2007,23,Quintana Roo,150,41,0,191,616355,593165,1209520,24.3366241857371,6.91207336913001,15.7913883193333
603,2007,24,San Luis Potosí,99,21,0,120,1241918,1307207,2549125,7.97154079415871,1.60647854547903,4.70749767076938
604,2007,25,Sinaloa,85,10,0,95,1363910,1374489,2738399,6.23208276205908,0.727543108748051,3.46918034954
605,2007,26,Sonora,152,16,0,168,1283993,1269423,2553416,11.8380707682986,1.26041516500016,6.57942144954054
606,2007,27,Tabasco,175,28,0,203,1056023,1085879,2141902,16.5716087623092,2.57855617430671,9.47755779676194
607,2007,28,Tamaulipas,120,26,0,146,1578757,1607729,3186486,7.60091641715603,1.61718797135587,4.58184972411616
608,2007,29,Tlaxcala,20,2,0,22,553752,586405,1140157,3.61172510437886,0.341061211961017,1.92955882391636
609,2007,30,Veracruz,195,42,0,237,3635200,3879614,7514814,5.36421654929578,1.0825819269649,3.15377067216833
610,2007,31,Yucatán,127,13,0,140,946219,967270,1913489,13.421839975735,1.34398875184798,7.31647791024668
611,2007,32,Zacatecas,36,11,0,47,707272,749072,1456344,5.08997952697124,1.46848367046158,3.22725949363612
612,2007,33,Extranjero,6,0,0,6,,,,,,
613,2008,0,Nacional,3817,864,0,4681,54344847,56931068,111275915,7.02366500360191,1.51762478792774,4.20666053386306
614,2008,1,Aguascalientes,34,8,0,42,564557,596631,1161188,6.02242111956809,1.3408622750075,3.6169853632659
615,2008,2,Baja California,110,17,0,127,1549795,1519360,3069155,7.09771292332212,1.11889216512216,4.13794676384868
616,2008,3,Baja California Sur,35,4,0,39,304919,290957,595876,11.4784582134928,1.37477359197407,6.54498586954333
617,2008,4,Campeche,64,8,0,72,404272,410435,814707,15.8309257133811,1.94915150998331,8.83753300266231
618,2008,5,Coahuila,132,18,0,150,1344381,1361178,2705559,9.81864516085842,1.32238399386414,5.54414078569346
619,2008,6,Colima,22,8,0,30,311600,316947,628547,7.06033376123235,2.52408131327951,4.77291276547339
620,2008,7,Chiapas,65,12,0,77,2327111,2406301,4733412,2.7931628529967,0.498690729048444,1.62673352752729
621,2008,8,Chihuahua,184,46,0,230,1692348,1709274,3401622,10.8724683103002,2.69120105963117,6.76148025853549
622,2008,9,Ciudad de México,245,84,0,329,4320181,4702514,9022695,5.67105868943917,1.78627857354598,3.64636064945119
623,2008,10,Durango,59,13,0,72,800614,827259,1627873,7.36934402845816,1.57145464721448,4.42294945613079
624,2008,11,Guanajuato,254,44,0,298,2574720,2790529,5365249,9.86515038528461,1.576761968788,5.55426225325237
625,2008,12,Guerrero,66,25,0,91,1635762,1738626,3374388,4.03481680097716,1.43791706784553,2.69678531336645
626,2008,13,Hidalgo,49,11,0,60,1249988,1343667,2593655,3.92003763236127,0.818655217401335,2.31333774152692
627,2008,14,Jalisco,289,60,0,349,3555767,3719126,7274893,8.12764165931007,1.61328226040204,4.79732141764834
628,2008,15,Estado de México,342,94,0,436,7358672,7710428,15069100,4.64757771510947,1.21912817291076,2.89333802284144
629,2008,16,Michoacán,151,48,0,199,2072345,2232563,4304908,7.28643155459154,2.14999531928102,4.62263072753239
630,2008,17,Morelos,51,14,0,65,842217,903091,1745308,6.05544651794015,1.55023137203228,3.7242710169208
631,2008,18,Nayarit,37,12,0,49,524334,529556,1053890,7.0565708117345,2.26604929412565,4.64944159257608
632,2008,19,Nuevo León,209,38,0,247,2281395,2289426,4570821,9.16106154348546,1.65980468466769,5.4038432045359
633,2008,20,Oaxaca,119,31,0,150,1817528,1975476,3793004,6.54735442865254,1.56924204596766,3.95464913825559
634,2008,21,Puebla,117,35,0,152,2777170,3007959,5785129,4.21292178728706,1.16357968974976,2.6274262855677
635,2008,22,Querétaro,58,16,0,74,860415,912380,1772795,6.74093315434994,1.75365527521427,4.17419949853198
636,2008,23,Quintana Roo,115,19,0,134,638050,615709,1253759,18.0236658569078,3.08587335900563,10.6878594690048
637,2008,24,San Luis Potosí,119,20,0,139,1256610,1323129,2579739,9.46992304692784,1.51156841094103,5.38814197870405
638,2008,25,Sinaloa,79,15,0,94,1376969,1390251,2767220,5.73723881946507,1.07894186013892,3.39691097924993
639,2008,26,Sonora,153,37,0,190,1309150,1294864,2604014,11.6869724630485,2.85744294381495,7.29642774578017
640,2008,27,Tabasco,151,37,0,188,1076980,1110520,2187500,14.0206874779476,3.33177250297158,8.59428571428571
641,2008,28,Tamaulipas,126,15,0,141,1599111,1632709,3231820,7.8793779793898,0.918718522406626,4.36286674381618
642,2008,29,Tlaxcala,15,6,0,21,562087,597168,1159255,2.66862603120158,1.00474238405273,1.81150825314534
643,2008,30,Veracruz,185,33,0,218,3679735,3931566,7611301,5.02753595027903,0.839360193876944,2.86416211893341
644,2008,31,Yucatán,133,27,0,160,957241,981559,1938800,13.8940977246064,2.75072614076179,8.2525273364968
645,2008,32,Zacatecas,38,7,0,45,718823,759910,1478733,5.28641960538269,0.921161716519062,3.04314572001842
646,2008,33,Extranjero,11,2,0,13,,,,,,
647,2009,0,Nacional,4201,989,0,5190,55219029,57811189,113030218,7.60788459355198,1.7107414967715,4.59169246227588
648,2009,1,Aguascalientes,51,11,0,62,576718,608430,1185148,8.84314344272244,1.80793189027497,5.23141413561851
649,2009,2,Baja California,84,7,0,91,1582896,1552018,3134914,5.30672893228614,0.451025696866918,2.90279095375503
650,2009,3,Baja California Sur,35,9,0,44,318308,303869,622177,10.9956394435578,2.96180261889169,7.07194255011034
651,2009,4,Campeche,68,15,0,83,410079,416463,826542,16.5821707524648,3.60176054055222,10.0418369544439
652,2009,5,Coahuila,151,26,0,177,1368577,1386117,2754694,11.0333580061626,1.87574353391525,6.42539606940009
653,2009,6,Colima,24,2,0,26,320414,325303,645717,7.49030941219797,0.614811421966597,4.02653174687983
654,2009,7,Chiapas,131,28,0,159,2376739,2460299,4837038,5.51175370959958,1.13807305534815,3.28713563962078
655,2009,8,Chihuahua,207,38,0,245,1706429,1724836,3431265,12.1305955301979,2.20310800563068,7.14022379501438
656,2009,9,Ciudad de México,298,73,0,371,4321273,4707955,9029228,6.89611602877208,1.55056707211518,4.10887841131047
657,2009,10,Durango,91,27,0,118,812545,838019,1650564,11.1993797266613,3.22188399069711,7.14907146890396
658,2009,11,Guanajuato,228,48,0,276,2636498,2847253,5483751,8.64783512067902,1.68583543506671,5.03305128186893
659,2009,12,Guerrero,71,35,0,106,1662595,1762473,3425068,4.27043266700549,1.98584602430789,3.09482906616745
660,2009,13,Hidalgo,42,7,0,49,1281521,1375747,2657268,3.27735557981492,0.508814484058479,1.84399917509261
661,2009,14,Jalisco,282,75,0,357,3620775,3776274,7397049,7.78838784514365,1.98608469618465,4.82624895414374
662,2009,15,Estado de México,313,108,0,421,7469168,7833786,15302954,4.19056044796422,1.37864373624707,2.75110282629092
663,2009,16,Michoacán,153,29,0,182,2113037,2266527,4379564,7.24076293978761,1.27949060390633,4.15566481046972
664,2009,17,Morelos,48,12,0,60,859100,919709,1778809,5.58724246304272,1.30476052751468,3.37304342399887
665,2009,18,Nayarit,48,7,0,55,538144,541933,1080077,8.91954569780579,1.29167258683269,5.09222953548682
666,2009,19,Nuevo León,236,49,0,285,2325758,2334355,4660113,10.1472294193979,2.09908090243343,6.11573152839856
667,2009,20,Oaxaca,82,17,0,99,1841886,2002490,3844376,4.45195848168671,0.848943065882976,2.57519035599015
668,2009,21,Puebla,137,58,0,195,2811729,3047261,5858990,4.87244681119695,1.90334861372229,3.32821868615581
669,2009,22,Querétaro,54,20,0,74,883434,936051,1819485,6.11251095158212,2.1366357174983,4.06708491688582
670,2009,23,Quintana Roo,123,29,0,152,660959,638305,1299264,18.6093237250722,4.54328260001097,11.6989310871386
671,2009,24,San Luis Potosí,124,31,0,155,1272744,1337940,2610684,9.74272909556046,2.31699478302465,5.93714137750873
672,2009,25,Sinaloa,87,14,0,101,1391254,1404587,2795841,6.25335129314992,0.99673427135521,3.61250872277787
673,2009,26,Sonora,158,17,0,175,1335902,1319366,2655268,11.8272148705519,1.28849765720808,6.59067182672333
674,2009,27,Tabasco,142,38,0,180,1099321,1134525,2233846,12.9170642605754,3.34941936052533,8.05785179461789
675,2009,28,Tamaulipas,180,27,0,207,1621184,1656349,3277533,11.1029963286092,1.63009124284797,6.31572588285152
676,2009,29,Tlaxcala,24,7,0,31,571103,607541,1178644,4.20239431416049,1.15218561381043,2.63014107737366
677,2009,30,Veracruz,295,69,0,364,3728161,3980001,7708162,7.91274840330125,1.73366790611359,4.72226712412116
678,2009,31,Yucatán,183,36,0,219,969528,995288,1964816,18.8751639973265,3.61704350901448,11.1460818722975
679,2009,32,Zacatecas,49,18,0,67,731250,770119,1501369,6.7008547008547,2.33730111839859,4.46259380605301
680,2009,33,Extranjero,2,2,0,4,,,,,,
681,2010,0,Nacional,4091,921,0,5012,56087296,58668763,114756059,7.29398685934155,1.56983026896272,4.36752537833318
682,2010,1,Aguascalientes,41,9,0,50,589843,620713,1210556,6.95100221584388,1.44994546593998,4.1303334996481
683,2010,2,Baja California,91,16,0,107,1612354,1581910,3194264,5.64392186827458,1.01143554310928,3.34975443482442
684,2010,3,Baja California Sur,43,2,0,45,330380,315639,646019,13.0153156970761,0.633635260534978,6.96573939775765
685,2010,4,Campeche,53,9,0,62,416523,423244,839767,12.7243873687648,2.12643297955789,7.38300028460275
686,2010,5,Coahuila,147,22,0,169,1393045,1410200,2803245,10.5524229296254,1.5600624024961,6.02872742125644
687,2010,6,Colima,25,6,0,31,328836,333266,662102,7.60257392742887,1.80036367346204,4.68205805147847
688,2010,7,Chiapas,79,9,0,88,2425946,2513138,4939084,3.25646160302002,0.358118018190804,1.7817068913993
689,2010,8,Chihuahua,203,31,0,234,1721344,1740624,3461968,11.7931104997026,1.78097050253243,6.75916126318903
690,2010,9,Ciudad de México,300,75,0,375,4327349,4716802,9044151,6.93265091398914,1.59006038413315,4.14632617257275
691,2010,10,Durango,74,20,0,94,824844,849181,1674025,8.97139337862675,2.35521049104961,5.61520885291438
692,2010,11,Guanajuato,221,62,0,283,2695119,2898895,5594014,8.20000897919535,2.13874597044736,5.05897911589066
693,2010,12,Guerrero,65,26,0,91,1686956,1784788,3471744,3.8530939751837,1.45675564828988,2.62116100726321
694,2010,13,Hidalgo,47,9,0,56,1310791,1405343,2716134,3.58562120124413,0.64041305218726,2.06175394881107
695,2010,14,Jalisco,313,86,0,399,3685033,3832121,7517154,8.49381810149326,2.24418800972099,5.30785986292153
696,2010,15,Estado de México,405,132,0,537,7577925,7951835,15529760,5.3444709468621,1.659994202596,3.45787700518231
697,2010,16,Michoacán,123,28,0,151,2150861,2297914,4448775,5.71864011667886,1.21849642762958,3.39419278340667
698,2010,17,Morelos,32,13,0,45,875327,935641,1810968,3.65577664118667,1.38942179746292,2.48485892627589
699,2010,18,Nayarit,39,7,0,46,551039,553527,1104566,7.07753897637009,1.26461762479518,4.16453158978278
700,2010,19,Nuevo León,205,33,0,238,2372782,2380827,4753609,8.63964746866758,1.38607299060369,5.00672226091797
701,2010,20,Oaxaca,101,30,0,131,1864920,2027080,3892000,5.41578191021599,1.47996132367741,3.36587872559096
702,2010,21,Puebla,157,48,0,205,2848741,3087097,5935838,5.51120652948092,1.55485882043875,3.45359829564082
703,2010,22,Querétaro,74,11,0,85,907590,959372,1866962,8.15346136471314,1.1465833899676,4.55285110248629
704,2010,23,Quintana Roo,111,21,0,132,683108,660479,1343587,16.2492607318316,3.17951062789279,9.82444754228792
705,2010,24,San Luis Potosí,131,33,0,164,1288846,1352761,2641607,10.1641313236803,2.43945530659148,6.20834211902073
706,2010,25,Sinaloa,97,16,0,113,1407583,1420930,2828513,6.89124548960878,1.12602309754879,3.99503201859069
707,2010,26,Sonora,143,27,0,170,1360673,1343514,2704187,10.5095052227831,2.00965527713146,6.28654749098343
708,2010,27,Tabasco,168,19,0,187,1120648,1156851,2277499,14.9913264468415,1.64238955578549,8.21076101460418
709,2010,28,Tamaulipas,143,23,0,166,1643020,1678742,3321762,8.70348504583024,1.37007354316506,4.99734779312907
710,2010,29,Tlaxcala,25,8,0,33,580814,618026,1198840,4.3043039596153,1.2944439230712,2.75266090554202
711,2010,30,Veracruz,215,47,0,262,3778330,4028550,7806880,5.69034467608705,1.16667287237343,3.35601418236222
712,2010,31,Yucatán,169,37,0,206,983243,1009869,1993112,17.1880196451945,3.66384154776511,10.3355957919073
713,2010,32,Zacatecas,46,5,0,51,743483,779884,1523367,6.18709506471567,0.641120987223741,3.34784723576131
714,2010,33,Extranjero,5,1,0,6,,,,,,
715,2011,0,Nacional,4621,1095,2,5718,56940016,59506164,116446180,8.11555795839608,1.84014550156518,4.91042299541299
716,2011,1,Aguascalientes,81,17,0,98,604352,633768,1238120,13.4027851318437,2.68236957372414,7.9152263108584
717,2011,2,Baja California,132,16,1,149,1634407,1606704,3241111,8.07632370639627,0.995827482846872,4.59718905029788
718,2011,3,Baja California Sur,24,6,0,30,339907,325205,665112,7.06075485353347,1.8449900831783,4.51051852921012
719,2011,4,Campeche,71,10,0,81,424178,431448,855626,16.7382561094635,2.31777641801561,9.46675299722075
720,2011,5,Coahuila,143,26,0,169,1417528,1432812,2850340,10.087984152694,1.81461350128279,5.92911722812015
721,2011,6,Colima,44,4,0,48,336271,340528,676799,13.0846846739683,1.17464643142414,7.09220906059258
722,2011,7,Chiapas,194,36,0,230,2473276,2563475,5036751,7.84384759323262,1.40434371312379,4.56643578370263
723,2011,8,Chihuahua,242,47,0,289,1738219,1758064,3496283,13.9222963274478,2.67339528026283,8.26592126552685
724,2011,9,Ciudad de México,328,85,0,413,4341506,4732780,9074286,7.55498207304101,1.79598460101674,4.55132227483242
725,2011,10,Durango,63,23,0,86,837824,861495,1699319,7.51947903139562,2.66977753788472,5.06085084672154
726,2011,11,Guanajuato,285,73,0,358,2746163,2941155,5687318,10.378116666782,2.48201811873227,6.2947069251271
727,2011,12,Guerrero,56,34,0,90,1706154,1804757,3510911,3.28223595290929,1.88391013305392,2.56343723893884
728,2011,13,Hidalgo,81,32,0,113,1335401,1430572,2765973,6.06559378044498,2.23686749076593,4.08536164308184
729,2011,14,Jalisco,347,106,0,453,3746988,3886555,7633543,9.26077158507046,2.72735108598746,5.93433481674237
730,2011,15,Estado de México,459,140,1,600,7689943,8069413,15759356,5.96883487953032,1.73494651965391,3.80726217492644
731,2011,16,Michoacán,119,31,0,150,2182406,2325230,4507636,5.4526976190498,1.3332014467386,3.32768661888404
732,2011,17,Morelos,52,9,0,61,890211,950585,1840796,5.84131177889287,0.946785400569123,3.31378381960847
733,2011,18,Nayarit,40,6,0,46,562254,564093,1126347,7.11422239770637,1.06365439741319,4.08399898077591
734,2011,19,Nuevo León,174,44,0,218,2424179,2430498,4854677,7.17768778625671,1.81032858286656,4.49051502293561
735,2011,20,Oaxaca,115,27,0,142,1885701,2048104,3933805,6.09852781538537,1.31829243046252,3.60973662903982
736,2011,21,Puebla,196,60,0,256,2890232,3128972,6019204,6.78146252619167,1.91756270110439,4.2530540583107
737,2011,22,Querétaro,76,22,0,98,933014,981806,1914820,8.14564411680854,2.24076854286896,5.11797453546548
738,2011,23,Quintana Roo,100,21,0,121,703446,681820,1385266,14.2157322665848,3.07999178668857,8.73478451070047
